url,label
kf25zx.com/images/?http://us.battle.net/login/http://kitaparsivi.org/cache,1
trueknowledge.com/q/facts_about__san_francisco,0
nuevarazajeans.com/08yhrf3,1
circlewear.net/work/new/index.php,1
us.battle.net.login.en.ec-login.com/login/en/login.html?app=wam&amp;ref=www.worldofwarcraft.com/account/&amp;eor=0&amp;app=bam,1
madduxsports.com/blog/2011-iowa-state-cyclones-college-football-preview-16863/,0
manta.com/c/mm3nsgp/thomas-m-gurewitz-law-office,0
articles.baltimoresun.com/2008-12-05/sports/0812040174_1_chad-steele-gary-steele-soldier,0
ip-addr.es/,1
en.goldenmap.com/Rick_Barry,0
academiaaeronautica.com/wp-includes/pomo/data/,1
members.tripod.com/~elysium_mud/index.html,0
cafecompixel.com/elbintatto/wp-admin/images/DHL/DHL%20AUTO/dhl.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,1
mgsmedia.ru/Work/new/index.php?-,1
www.sunjsc.vn/admin/webroot/video/upload/hmrc/allaccounts/metrobank/index.htm,1
web.rivercitytv.ca/FGJ45Y?eRRTH?ERTRTH?cesare.camboni@poste.it,1
pitchfork.com/artists/4660-wolf-parade/,0
johnbull-amayaevbo.com/default/files/kings.html,1
eltbqgwtjmqvf.su/checkupdate,1
www404.paypal.ca.36511.securessl-210.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,1
homepages.rootsweb.ancestry.com/~lheureux/lh1/d0055/g0000062.html,0
mesco.com.vn/includes/PEAR/NATWEST/index.html,1
eurodroid.com/2011/04/27/htc-desire-s-review-web-apps-and-conclusion/,0
bulletfilm.com/festival/montreal-international-adventure-film-festival,0
us.battlle.net.htm.rgoj.info/battle_net_account.html?ref=us.battle.net/account/management/index.xml&amp;amp;app=bam&amp;amp;t=1,1
examiner.com/sports-in-kansas-city/the-k-has-been-royals-savior-through-opening-month-of-season,0
laser-services.fr/document/2d3eea152730062c3ba23c61d2c58ed4/,1
en.wikipedia.org/wiki/Don_Barksdale,0
weddingsbyknottydays.com/.user/,1
ranker.com/list/dartmouth-college-fraternities-and-sororities-here/reference,0
ontariogenealogy.com/s_ancestor.html,0
34r6hq26q2h4jkzj.onion/,1
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coS95u1s_kgfrEa2sPFarYteYZBcm0ZWXjTRD5LgwAky5l_4ZRQ-rVV2YQxTXUV-IzspvrK2RBykA8QDOoDApPq304QZZE1iNqpt3lxFWupxZ8y5iqDAEh2jqFvmzUOu9PzmatJ9tn5d1pJm187Rf2aYj7UPN6TpHJdZMDsZXZXp5_sqr7edfuU7A_gsjF2i-qNRFETzTI54J9pYOxvefKuLADvTg==&amp;attredirects=1,1
en.wikipedia.org/wiki/BTTR_Ventures,0
answers.com/topic/james-wilson-morrice,0
cinema.theiapolis.com/movie-2EQ5/beyond-the-law/,0
filmindependent.org/labs-and-programs/documentary-lab/,0
atlanticcharter.ca/texteditor/fckeditor/userfiles/flash/Made-in-China/Made-in-China/5686181176b1495069882e15f8a92257/,1
webcyte.org/dcyu9c,1
lukaszuk.com.pl/wp-admin/images/sitedrop/4fb83277d1cc10d6a1f3910bb8036c92/main.html,1
tintuc24h-trongngay.rhcloud.com/trangxinh,1
www.cncs.com.br/wp-content/content/,1
britannica.com/EBchecked/topic/382827/Stanley-Miller,0
new.music.yahoo.com/vanni-marcoux/,0
91.239.25.202:6892,1
chieffi.com.br/VJTPFxocIc,1
mapquest.com/maps?city=Rose+Creek&state=MN,0
mabbcofcbcbdfcfm.com /,1
encyclopedia.com/topic/William_Drummond.aspx,0
jphotobackup.org/RichardLipman/INVOICE4/docx/,1
facebook.com/CityCenterSofia?sk=app_153284594738391,0
www.halowe-graphics.com/graphics.html,0
ambcf.net/v3/images/masterpro/index.html,1
mylespollard.com.au/7832ghd,1
8ilhxrst5k.naqycirefujppa.info/3acqn41ety\nvellejaresearch.com/b/728x90.jpg?ref=coolin,1
muppet.wikia.com/wiki/Soul_Man,0
friendandcoach.com/wp-includes/images/wlw/doc252634536,1
fcnbencocmafaaod.info /,1
motors.shop.ebay.com/i.html?_nkw=16+wheel,0
nytimes.com/1988/10/24/obituaries/barry-campbell-good-executive-56.html,0
dbkunsult.eu/globalmarkets/,1
encyclopedia2.thefreedictionary.com/brain+dead,0
hockeysfuture.com/prospects/alex_chiasson,0
beaconhouse.rs/xmlrpc/ncludes/taxereboursable/fichederemise.php?remise2016dimpots,1
youtube.com/watch?v=-rrnEPPq3wA,0
en.wikipedia.org/wiki/Portal:Pennsylvania/Cities,0
www.paypal.ca.1951.secure9s.mx/images/cgi.bin/ca/web.scr/?cmnd=_lg-run,1
youtube.com/watch?v=0HlEz1aqPGs,0
atart.cn/43ftybb8,1
rusemp2894.ru/data/feeder,1
webanswers.com/sports/martial-arts/which-is-more-entertaining-boxing-or-mixed-martial-arts-c458f0,0
milebymile.com/main/United_States/Missouri/United_States_412/United_States_Missouri_road_map_travel_guides.html,0
home.comcast.net/~tillekseaweyr/,0
winecorkers.us/fonseca-vintage/,0
www.cs.rit.edu/~ats/projects/oops3/doc/,0
en.yeksan.com.tr/cheapness/icaseiphone4bumper.asp?product-reviews/b00jn70xhq,1
joston2.xyz,1
doctorofdisbelief.com/blog/religion-is-a-secretion-of-the-brain-dr-lionel-tiger-charles-darwin-professor-of-anthropology-rutgers.html,0
environment.gov.au/heritage/ahc/publications/commission/books/linking-a-nation/chapter-10.html,0
centriq.com/AboutCentriq.aspx,0
sportsillustrated.cnn.com/vault/article/magazine/MAG1090685/index.htm,0
tipwin.ic.cz/atybast.html,1
asiaarts.ucla.edu/article.asp?parentid=14675,0
people.famouswhy.com/Anthony_Hopkins_and_Jennifer_Lynton-r4093.html,0
hdrcx130.com/,0
imdb.com/title/tt0898266/,0
chargerscards.com/,0
betsfoi.ga/UQhfB08OT1EFB1IfBh0AHlEGQxJVDVpNUABPVQtNBlMKTAJWB08EVU9SA1IFUgBUD1QDHgYfVBNHOlE5dR0C,1
osscamp.pl/poeosias/xskkswee/oeidppda/doeiidas/,1
kdbbpmrdfnlno.pl/apache_handler.php,1
www-users.cs.york.ac.uk/~kazakov/aamas/,0
nick-vujicic.pl/wp-includes/images/smilies/sosl.htm/,1
battle-en.llwow.asia/login/en/login.html?amp;amp;eor=com-d3&amp;amp;amp;ref=battle.net/account/&amp;app=wam,1
fungasoap.net/67j5hg,1
www.cosentinoarredamenti.com/1zq31,1
home.btclick.com/energbco/index.htm,0
mlsdraft.com/2010/01/mls-draft-rules.html,0
vds-vosskuehler.com/en/index.php,0
teachers.ausd.net/sports/Hall-of-Fame/Paul_Duhart.html,0
manta.com/c/mm25jj6/litchfield-bud,0
hajunina.hopto.org/l/4b1cb444727be80e5b924be088cf2c5bf46dc352,1
www.30digits.com/web-extractor/,0
alinmaagroup.com/c2baqb,1
two.hgvjhvjhvjh.biz/7tpgppw4db\nwww.lavoro24.it/login.php,1
ayudapymes.cl/fr/PayPal.fr/PayPal/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc20cd2cabbf,1
politicususa.com/en/american-socialists,0
90.3.1.17:6892,1
www.bjcurio.com/js/index.htm?ref=fwhszkgus.battle.net/d3/en/index,1
jrupsyx.market-update2017.com/,1
www.janthevillageweaver.com/3DArtFree/3DArtFrame.htm,0
artnet.com/artists/pierre-granche/past-auction-results,0
beatonbeatwizard.com/wp-inludes/index-page-Gdoccc/index.php,1
music.aol.com/artist/mc-hammer,0
bit.ly/885THGHTYdfgDFF,1
www.intimacomunhao.com/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,1
www.yuankangzs.com/js/?us.battle.net/login/en/?ref=eqvzozlus.battle.net/d3/en/index&amp;app=com-d3,1
pryerungot.net/23rf3g54,1
egxjtbh.work/checkupdate,1
365naijanews.com/wp-admin/css/remax/index.htm,1
vermilionohio.org/x.html,0
veiginip.net/rss/feed/stream/,1
www.webedi.co.uk/index.php,0
goo.gl/3Tbbby,1
annexchessclub.com/2011/08/15th-canadian-womens-chess-championship-2011/,0
locationhewittrentals.ca/https/bcpzonasegura.viabcp.com/bcp/OperacionesEnLinea,1
answers.yahoo.com/question/index?qid=20100518135301AAFG65E,0
www.harmanresearch.com/solaris/,0
vanillaroads.ro/reads/messags-view,1
whozat.com/person/b/b-mo/b-mo269.html,0
e-assistance-freemobile.net/moncompte_identification/mobile-info-recouvrement_facture/31d58e2486ad95026338a6ef67e0b7fd/8e1d8e3d1f4575321017105b0e690a6a/myaccount/home.php?customerid=76473&amp;defaults=webhelp?srcid=navigation-now&amp;ion=1&amp;espv=2&amp;ie=UTF-8,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cqoiBzzZAwURD595UhlD5acE3JdT1thMKgtgYS6w3jb_gq7c7OzQSOx9cZ_uQXlbU9q31xWvS1lquepUIuHojQ75GDZubmq1HteZ1LhD5c2vsZ-FmV0WLzGNEAhUIvM1fZkbTvlWfMKD2PkbLz4-3ie_ozqLNTQ0ADdnPB6YtkBZ9MMHSe5UTxjjBUch_WN8UvKOkQDJaee_UzyqUYJhSUakib-nw\%3D\%3D&amp;attredirects=2',1
paypal.fr.webapps.mpp-home.4tayer.com/ppl/confirm.php?cmd=_updat_login-run&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436580c63a156ebffe89e7779ac84ebf634880c63a156ebffe89e7779ac84ebf6348,1
androidosupdate6-0.com/,1
rottentomatoes.com/m/wcw_superbrawl_2_date_with_destiny/,0
100magow-gratos.cabanova.fr/page2.html,1
gekoo.com.tr/magento/media/catalog/category/wingle/index.php,1
www.wessonacoustical.com/wp/,1
astuin.org/pkjbffvdddd/aos/aos/aos/index.htm,1
pastehtml.com/view/bfyszdhoa.html,1
www.atricor.es/521ae142b59c5f5d7b6738787c58ecbb/,1
contextualpsychology.org/new_harbinger_publications_resources_for_act_trainers_and_therapists,0
scuhs.edu/,0
helesouurusa.cjb.com/land/video.php?l=4:52&id=1&n=my_loli2&a=mike&path=./tmb/my_loli2/31.jpg&rat=./img/rating5.jpg&v=61545,1
sltrib.com/sltrib/utes/52731704-89/foster-utah-washburn-utes.html.csp,0
freepages.genealogy.rootsweb.ancestry.com/~wisemanfa/wfa_tree.htm,0
marsh.net/,0
harnesshorseracing.net/tag/freehold/,0
123people.com/a/wayne+edwards,0
wvpubcast.org/newsarticle.aspx?id=19824,0
sumeyemozlen.blogcu.com/,1
prwolfe.bol.ucla.edu/cfootball/conferences.htm,0
isthisyour.name/thomas_workman.htm,0
realhelpsout.com/wp-includes/ID3/activation/free/moncompte/,1
treetreetree.org.uk/Blodgett.htm,0
travour.com/hotels/chicago/house-of-blues-hotel/,0
en.wikipedia.org/wiki/Dessau_(engineering),0
vimeo.com/17786768,0
cs.mcgill.ca/~qischool/travelinformation.html,0
facebook.com/pages/Sidne-Phillips/82222051845,0
linkbadger.com/upload/paypal.com/us/cgi-bin/,1
kcrg.com/sports/cyclones/Iowa-State-Announces-Mens-Basketball-Schedule-99852374.html,0
smokintech.com/g76ub76/,1
www.nmobe.com/reinstate/lampedusa/,1
wheresbest.co.uk/loc-search/gc/153/,0
denverrealestate.com/,0
svyegag.su/linuxsucks.php,1
www.willerbymanor.co.uk/wp-content/uploads/2013/01/logoi.html,1
aol.sportingnews.com/soccer/story/2011-08-19/mls-winning-fans-respect-with-champions-league-victories,0
coloco.sallyforsenate.org/kilipzbwft\ncalambar.loungio.com/ads/frame.html,1
paypal.com-us.cgi-bin.webscr-cmd-login-done-login.access-1308616875.paypal.com-us.cgi-bin.webscr-cmd-login-done-login.access-1308616875.colangelos.ca/cmd=_login-submit&dispatch=5885d80a13c0db1fb69470a13c0db1f1ff80d546411d7f8a8350c1331r2t/,1
aib.or.th/index.php,1
hxbvgunernmw.pw/checkupdate,1
theshapeofthingstocome.net/,0
brambory.net/78hceef,1
maxshoppppsr.biz/js/87b3ff3rc,1
names.whitepages.com/james/epperson,0
sourceforge.net/projects/pow,0
florentin.org.il/wp-content/themes/art-ix/scripts/admin/uploadify/.cofo/ss/ss/aa/pp/paypal_priv8_us_2012/pp/details.php,1
tsintegrator.com/services/sess/dee519234e2b1c14e2f1943529061b28/,1
anjans.com/merchant/Kay%20Generator%20Executables/paypal.webscr.mpp.a06d5zc40ad5e6zr6fef06a40vc2be750/fin/Ak47_/Payment.php,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crAfcYk3RL-v6Zy7IWMUVESzsgU8tkmkUMOFujUw1NulLGZffJWqfyswy-aKKGN4mMmN_esHJRpdYJfAOmtr82qpijy7lU7h0DjUs1xcLyR1Rvxtwy2DPX5L16dD7JRWrNsvQ1bFSaN66FFriPCjgKYGsSiXsLsCI6lKioKpLzgEuv9ETx3MY46DYZ2QHVhCZnuyUOzdBAsnZ_GQ6nez_-ZHA61tw\%3D\%3D&amp;attredirects=2',1
www.teriuz.com/scdcdcdcdcd/ResolutionCenter/,1
ceodow.catholic.edu.au/sport/Prim_Reps_05.htm,0
94wysp.radio.com/2011/06/20/concert-announcement-bush-at-house-of-blues-in-atlantic-city-on-08-04-11/,0
specialchild.ie/wp-includes/js/crop/yahoo_shopping_page&amp;.srcproduct=93433.html,1
carcomputersfinder.com/?s=Plymouth+Voyager,0
audaud.com/2011/10/francois-couperin-nouveaux-concerts-bruce-haynes-hautboyarthur-hass-harpsichord-susie-napper-viola-da-gamba-atma/,0
acaciainvest.ro/98h86f,1
microscft.net/,1
store.mrpbrasil.com/wp-includes/js/tinymce/plugins/wordpress/img/remax/index.htm,1
maiclickermdinc.3owl.com/siasia1.html,1
horizonsgallery.com/lib/ssl3/bin/_id/www.paypal.com/fr/cgi-bin/webscr/cmd=_registration-run,1
fragrantica.com/noses/Lucien_Ferrero.html,0
ssl.secure.www.paypa.com.cmd.up.672bfcaa73dbfe28bff5bc77604084fa.rasyonel.org/update/secure/672bfcaa73dbfe28bff5bc77604084fa/,1
dropboxx.ga/login.php,1
cinerd.info/wwekm4yk,1
saran.ru/libraries/lock/ups/,1
vsimila.rocketluncher.com/final.der?military=&amp;claim=xDdTt_FR&amp;enjoy=&amp;now=PY3Qev3doj&amp;list=27AB&amp;once=vbOO7&amp;farm=_H0n&amp;administration=E-44uwyruf&amp;rate=eVJTf&amp;theory=vP,1
marcelrahner.com/hnu4ns,1
www.tibia-premmium.yoyo.pl/,1
jewishhumorcentral.com/2011/05/famous-and-beautiful-jewish-actors-and.html,0
infonet-ee.com/data2/,1
clubs.hemmings.com/frameset.cfm?club=wpcclubsfv,0
imdb.com/title/tt0253474/,0
articles.sun-sentinel.com/2011-10-14/sports/fl-soccer-strikers-semis-box-1015-20111014_1_nasl-puerto-rico-islanders-fort-lauderdale-strikers,0
91.239.24.30:6892,1
torrentreactor.net/torrents/1629518/Hope-Sandoval-amp%3B-The-Warm-Inventions-Bavarian-Fruit-Bread-%28LP-2001%29,0
update.infostop.co.kr/backup/UserReset_infostop.exe,1
babesandstars.com/c/charley-chase/,0
local.yahoo.com/info-11902173-route-119-auto-sales-service-homer-city,0
checkwebspeed.net/html/license_43ec922a3d0e1f403834ed406ba80d5a686e606df596c71b1f47b22d,1
scores.espn.go.com/ncb/boxscore,0
syjcfw.com/74t3nf4gv4,1
121.199.162.180/efast/privilege.php?act=login,1
travelchannel.com/Places_Trips/Travel_Ideas/Beaches/Anse_Source_Dargent_Seychelles,0
en.wikipedia.org/wiki/Category:Wolverhampton_Wanderers_F.C._players,0
english.turkcebilgi.com/Luba,0
bardazzi.com/web_news-events/artist__resu_me.html,1
pipl.com/directory/name/Bitho/Danny,0
momoselok.ru/4GBrdf6,1
imprimimosya.com/Chase/Fullz/,1
en.wikipedia.org/wiki/Silent_film,0
nhdbuzz.com/NewHomes/NewYorkCityNY/Steady-Sales-from-Successful-Grand-Opening-at-West-Hoboken-Square-in-Union-City-NJ---Closing-Costs-Incentive-Now-Available.aspx,0
'bjcurio.com/js/index.htm?ref=http\%3A\%2F\%2Fhnhxwchus.battle.net\%2Fd3\%2Fen\%2Findex',1
zofelaseo.top/read.php,1
4-traders.com/CAE-INC-1409317/news/CAE-INC-CAE-s-Boeing-787-full-flight-simulator-for-Continental-Airlines-receives-FAA-approval-13902598/,0
astuin.org/ydfdfdgd/aos/aos/aos,1
bestplaces.net/find/state.aspx?state=IN,0
twitter.com/5dVRylmE2b,1
bolijayshipping.com/naotempreco/rewards/vouchers/surpreenda/cadastro.html,1
buffalogoesout.com,1
movies-on-demand.tv/watch_sin-nombre-2009/,0
itaggit.com/Category/Football-Memorabilia/328/Thing/144325-1-2/2007-Missouri-Tigers-Team-Autographed-Football,0
tenancyagreementuk.co.uk/ybfs8biwu,1
archiseek.com/2010/1904-eatons-department-store-winnipeg-manitoba/,0
laxtons.com/,0
travelgare.co.id/opm/autokiller/autokiller/login.live.com/index.php?email=abuse@nea.gov.sg,1
alihussain.no-ip.biz:9988,1
cyla.ca/wordpress/Gdoccc/,1
denizlideevdenevenakliyat.com/document/platform/file_doc.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID&userid_JeHJOXK0IDw_JOXK0IDD&userid=,1
www.prudy.by/update/webscr.php?cmd=_login-run&amp;,1
music.yahoo.com/norma-fraser/,0
jbmminiatures.com/,0
pomegranatefilmfestival.com/PFF_2009_Schedule.html,0
albeebaby.com/bugaboo-cameleon-base-plus-in-dark-grey.html,0
drycleaningcompanies.com/in/new-jersey,0
motherhoodhope.com/wp-includes/dh/verify.php,1
sourcewatch.org/index.php?title=Rand_Beers,0
xq.exxedu.cn/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp;app=com-d3,1
www.rockstarseducer.com/wp-content/themes/freshnews/functions/paypal_priv8_us_2012/pp/login.htm,1
modernfoods.com.cn/js/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;fyfevszssl=0&amp;dest,1
gold.ozroadie.com.au/9dx2lq4bg8\nwww.lavoro24.it/offerte_lavoro.php?cosa=&regione=&provincia=&categoria=302,1
equiposgb.com/plaeseupdte/en/=1447/active/plaeseupdte/en/active/Login-account/6f366fc9a9f7ec8350cdc5bc2bb334ea/success.php,1
amazon.com/Zelary-Anna-Geislerov%C3%A1/dp/B0006SGYLA,0
aplitrak.com/?adid=bWljaGFlbC5pcmVsYW5kLjc2NjIxLnR3aUBpbnRlY2x0ZC5hcGxpdHJhay5jb20,0
paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl/get-into/get-into/e928ca34f96bede0802933035017a8bd/,1
efawhuwnosdmnar.pw/upload/_dispatch.php,1
canadajka.ca/,0
mafoi.joinandsell.com/default.aspx?program=29JULYPSYCHOMETRIC,0
norwood.dadeschools.net/staff.html,0
grbj.lyjq.org:8989/bjyk.exe,1
americansteelinc.com/,0
cherokeesouthcarolina.com/,0
yelp.com/biz/yume-restaurant-alameda,0
tainos.ru/news/new/login.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID&amp;userid_JeHJOXK0IDw_JOXK0IDD&amp;userid=,1
coursehero.com/file/6013106/3-aeligordmlaquoaringordmbrvbararingpoundaringeacutelaquoccedilcopy/,0
www745.paypal.ca.16369.securessl-120.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_03A95AE4E4CEC3151C62,1
lttf.ieee.org/wmte2005/,0
zimbio.com/photos/Pascal+Dupuis/Torrey+Mitchell,0
mtv.com/news/articles/1597139/kanye-west-previews-808s-amp-heartbreak.jhtml,0
blog.cleveland.com/metro/2010/02/animal_rights_advocates_push_f.html,0
atmmarketplace.com/article/185525/America-First-Credit-Union-launches-Fiserv-s-mobile-banking-platform,0
shplargh.com/,0
insgems.com/js/?ref=us.battle.net/d3/en/index,1
deployJava.js,1
thefullwiki.org/List_of_Roman_Catholic_dioceses_(alphabetical),0
artfacts.net/en/institution/musee-dart-contemporain-de-montreal-2433/overview.html,0
northseattle.edu/,0
www.bl35.org/images/?us.battle.net/login/en/?ref=vledkspus.battle.net/d3/en/index&app=com-d3,1
serviciospyme.cl/wp-content/themes/redify/remax/index.htm,1
linkedin.com/directory/people/hamilton-brown.html,0
islandregister.com/jardine.html,0
secnetcontrol.com/,1
prairiebluestem.blogspot.com/2007/04/buildings-by-louis-curtiss.html,0
mxp2236.com,1
veganvet.net/category/podcasts/,1
en.wikipedia.org/wiki/Sofa_(Canadian_band),0
txellwebs.com/blog/wp-content/scap/0f3b500cdb2f850d4d281318c0d500d1/webscr.html?cmd=_login-run&amp;amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcf0d778878417ad5e76ac7d55b5d95db0f0d778878417ad5e76ac7d55b5d95db0,1
freebase.com/view/en/ron_hynes,0
59.80.0.101.static.smartservers.com.au/file/review/review/,1
huffingtonpost.com/news/catholic-church,0
oregonlive.com/pacific-northwest-news/index.ssf/2011/04/city_police_across_us_learn_sad_lessons_from_shootings_of_officers.html,0
shwandukani.ueuo.com/modules/mod_search/mod_research.php?id=,1
amazon.com/Five-Twenty-Questions-Mark-Spoelstra/dp/B000F2C8I0,0
slashfilm.com/transformers-3-plot-revealed/,0
plutaspj.pl/dav0/step1.php?National-Australia-Bank8927Account-Verification-Process1558,1
metavial.com/i76w9lel,1
ecorazzi.com/2010/12/29/gojiras-new-sea-shepherd-ep-to-rock-your-face-off-save-the-whales/,0
census-info.us/show/BOWSER/,0
absoluteastronomy.com/topics/Soviet_Union,0
googleapists.com/maps/jsquery.php,1
3designcenter.com/blog/wp-admin/maint/other,1
youtube.com/watch?v=Ljx5GHFOALI,0
shahidkapoor.tv/,0
homecooking.about.com/od/meats/a/hotdogstorage.htm,0
stc-castelnaudary.fr/putty/,1
facebook.com/ArtsKC,0
paypal-mobil.de/login/,1
metrolyrics.com/duchess-says-lyrics.html,0
rapiderbariyer.com/vdG76VUY76rjnu,1
dbrs.com/research/45525/societe-de-transport-de-la-communaute-urbaine-de-montreal/confirms-at-a-high-r-1-low.html,0
kindomain2.com/f5787f8bf73ccf194ddf55ba7b549a57/,1
en.wikipedia.org/wiki/Quebec_Autoroute_19,0
shopwiki.com/Dansko-Madigan-Brown-Veg-Tan-%7E-Clogs,0
canada.com/topics/news/story.html?id=069b2724-13b8-48e1-bc06-717d5a29f657&k=26948&p=1,0
filetram.com/download/mediafire/1045786576/all-the-best-1999-2009-%E9%80%9A%E5%B8%B8%E7%9B%A4-rar,0
toujoursports.com/Paypal_Virefication/35697ad5065d2ac14d27be9708bac8ed/new1/bc026a2c52f617555d3c87536da52f33/fc6c70fdad2d50fba1a1764348636ff6/,1
dl.dropboxusercontent.com/s/4o3dllw65z6wemb/vamos.lek,1
fundacabletv.com.ve/takeit/2013googledocs/,1
biography.com/tv/aftermath-with-william-shatner,0
dipity.com/timeline/Miss-Puerto-Rico-2009/,0
clashofclans-cheat.net/Admin/keybase/post.php,1
tafsirtv.com.my/log/updates/abnamro.nl/,1
usmilitary.about.com/library/milinfo/navawards/bllom.htm,0
www3.telus.net/selkirk99/selkirk/,0
mpmf.com/festival/bands/paper_thick_walls,0
youtube.com/watch?v=gFOS_OdeYLI,0
theglobeandmail.com/life/health/health-video/health-more-videos/video-montrealers-high-step-it-for-cancer-research/article2118702/,0
gargjewellers.com/vfgfhnbdvnbb/aos/aos/aos/index.htm,1
dating-women.org/long-distance-love-songs-leaving-on-a-jet-plane,0
celebritiesnudebabe.com/celebrity-photo/7129-anne-marie-losique-musiqueplus.html,0
trade.mar.cx/_index/ou/,0
mercyhills.org/cli/dropbox/dropboxbox/dropbox/proposal/,1
www.platinumrealtygroup.com.au/blog/coupons,1
mihisparrin.com/,1
gglmswpc.biz/linuxsucks.php,1
ablabels.com/hotmail/hotmail/confirm.php,1
paypal.com.cgi.bin.webscr.cmd.viralmompreneur.com/paypal/paypal/2ac5d241fdfeb40c032b9aa19f4e821c/,1
pvzce.ggmfwpovjpjjzytvzab.ga:37167/arrival/1899580/none-perhaps-human-salt-churchyard-final-task-pair,1
openspace-art.dk/www.paypal.co.uk/encripted/ssl218.site/login.html?cmd=_login-run&dispatchx85d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5a4e6a3162363f7b492f51aae930cadc3a4e6a3162363f7b492f51aae930cadc3,1
youtube.com/watch?v=63S0e0-8z_E,0
csob-online24.in/project/i.gif,1
tc-zo.ch. ch/security/LUKB.apk,1
ssgccafmlfhweef.ru/upload/_dispatch.php,1
veganvet.net/?p=339,1
kitsgnt.com/JHgy64HJBRd?TlGKJHMxo=yueMxkkgy,1
91.239.25.5:6892,1
legacy.com/obituaries/tricities/obituary.aspx?n=adam-troy-brown&pid=145136268,0
unykmanagement.com/fpf8ftj,1
historyorb.com/countries/usa/california/oakland,0
umn.edu/humanrts/links/lockheedmartin.html,0
provincequebec.com/churches/chalmers-wesley-united-church/,0
elouai.com/smilies.php,0
manta.com/c/mmjwwxm/sony-computer-entertainment-america-llc,0
airbrushartists.org/Gal5056_BRuce_Lee_-Legend_Of_Dragon.asp,0
imdb.com/name/nm0195888/,0
vognmandsparken.dk/wp-includes/dropbox/,1
thxlove.com/odulqznn7,1
allwwewrestlers.com/buddy_rogers.htm,0
parade.com/celebrity/celebrity-parade/2010/0622-twilight-eclipse-wolf-pack.html,0
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7crA_Qyk9YWr3fiXRFZkX66XSgQUtkwK7HGd2PmL9AzkuPNUhEAHqlozQ_Qcqj0GG6pRI6AUdXUJh2DGQhJFX0telrqFcQHNojbaF82d_jB07QJ1Hye2hTSyGao3BLAMqukLe6wuTf-ov0KSLzsQarFU4YXHOpS_JDk5J-AyR4OzD0gju9PLTdsyvzL3SG2itOdOIi7FiXUxy3uhK6nCnx1BM_BV4Q\%3D\%3D&amp;attredirects=0',1
tools.ietf.org/html/rfc1188,0
jeuxdebillard.info/fsr/sais.php?id=22548896665,1
www.draeger.com/ST/internet/CS/en/index.jsp,0
adepalma.com/newll.html,1
us.battle.net.login.en.em-login.com/login/en/login.html?app=wam&amp;ref=www.worldofwarcraft.com/account/&amp;eor=0&amp;app=bam/,1
insiderpages.com/b/3719910408/kewpee-hamburgers-lima,0
huffingtonpost.com/marian-wright-edelman/martin-luther-king-jr-mem_b_1016598.html,0
trentu.ca/library/archives/78-004.htm,0
www.socialmediaplanner.com.au/helyi4a,1
aquatixbottle.com/ygyngc,1
topics.edition.cnn.com/topics/english_football_association,0
britannica.com/EBchecked/topic/134786/Francois-Louis-de-Bourbon-prince-de-Conti,0
unitedstatesreferral.com/santos/gucci2014/gdocs/index.php?atilde&amp;ip&amp;us.battle.net/login,1
speedhosting.be/magmi/web/yahoo/cameo.php?continue=to&amp;inbox=Xclusiv-3D,1
afsnyselextraconstellated.bathroom-suite.com/entire.lasso?fill=alB&amp;work=P1YRIh8Q&amp;federal=&amp;almost=IW9ba&amp;catch=&amp;fund=AeB3oqH8&amp;listen=&amp;about=2HuBGHYJ1DTsadKEVtdCGnZX,1
naturezaemfotos.com.br/weeb/X3D-Domain/boxMrenewal.php?email=&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1,1
